CUIN,Company Name,CRO Name,Company Kind,Auditor Name,Auditor Appointment Date
110099,7 SEAS BEVERAGES (SMC-PRIVATE) LIMITED,Lahore,Single Member Companies,Azim and Co. Proprietor Mr. Sulman Azim,31-Jul-17
70544,7 SEAS CORPORATION (PVT.) LIMITED,Multan,Private Companies,SHAFIQ AND COMPANY,7-Oct-09
51559,7 SEAS HAJJ & UMRAH SERVICES (PVT.) LIMITED,Islamabad,Private Companies,ASAD FOUAD,28-Oct-19
82003,7 SKY NETWORK (PVT.) LIMITED,Lahore,Private Companies,A SHAHBAZ AND CO,11-Dec-12
102318,7 STAR ENGINEERING KINETICS (PVT.) LIMITED,Lahore,Private Companies,ASLAM MALIK AND CO. CHARTERED ACCOUNTANTS,28-Oct-19
79302,7 STAR INTERNATIONAL SERVICES (PVT.) LIMITED,Karachi,Private Companies,M. AKTAR AND COMPANY,31-Oct-14
114113,7 STAR TELECOM (PRIVATE) LIMITED,Islamabad,Private Companies,M. HANIF AND CO,26-Oct-19
93452,7 STAR TRADERS (PVT.) LIMITED,Peshawar,Private Companies,Rafaqat Babar and Co.,19-May-15
111942,7 STRIPE SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,Muhammad Farooque Dandia and Co,27-Oct-18
87052,7-CONTINENTS TRAVEL (PVT.) LIMITED,Lahore,Private Companies,KARAMAT CHAUDHRI AND CO.,28-Oct-18
99156,7-M CONSULTANTS (PVT.) LIMITED,Karachi,Private Companies,RAZA SIDDIQUI AND CO,2-May-16
58898,7.COM (PVT.) LIMITED,Islamabad,Private Companies,MUHAMMAD IQBAL,30-Jan-07
109775,70 DEGREES EAST (PRIVATE) LIMITED,Lahore,Private Companies,RIZWAN AND CO,23-Aug-17
22476,786 INVESTMENTS LIMITED,Karachi,Public Listed Companies,REANDA HAROON ZAKARIA AND CO,22-Oct-19
79658,786 KARVAN IBRAR-E-TAYYEBA TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND COMPANY,28-Oct-19
88415,786 NETWORK (PVT.) LIMITED,Faisalabad,Private Companies,NADEEM ANWAR,28-Oct-19
87556,786 WORLD TRAVEL AND TOURISM (SMC-PVT.) LIMITED,Karachi,Single Member Companies,Muhammad Farooque Dandia and Co,25-Aug-16
77699,786CART (SMC-PVT.) LIMITED,Lahore,Single Member Companies,ZAHID HAMEED,28-Oct-17
123499,7D ENGINEERING (PRIVATE) LIMITED,Lahore,Private Companies,Karamat Chaudhri and Co,26-Sep-19
82044,7DAYS TRAVEL (PVT.) LIMITED,Islamabad,Private Companies,Kamran and co,24-Dec-12
74028,7TH SENS (PVT.) LIMITED,Lahore,Private Companies,WAQAS AND COMPANY,31-Oct-15
43972,7TH SENSE SECURITY GUARDS (PVT.) LIMITED,Islamabad,Private Companies,ELAHI ASSOCIATES,31-Oct-10
119233,7TH SKY TRAVEL & TOURISM SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,SANDHU AND CO,1-Sep-19
94900,8.2 RENEWABLE ENERGY EXPERTS PAKISTAN (PVT.) LIMITED,Lahore,Private Companies,Aftab Nabi and Co. Chartered Accountants,31-Oct-19
103180,88 TRADERS (PVT.) LIMITED,Lahore,Private Companies,RSM Avais Hyder Liaquat Nauman Chartered Accountants,11-Nov-16
111747,89 PRODUCTIONS (PRIVATE) LIMITED,Karachi,Private Companies,BDO Ebrahim and Co,28-Oct-19
95750,8BALL TRAVEL (PVT.) LIMITED,Islamabad,Private Companies,Jawaid Anwar,22-Oct-18
108110,9 SQUARES (PRIVATE) LIMITED,Islamabad,Private Companies,KHILJI AND CO,23-Oct-17
114147,9 TRAVEL & TOURS (PRIVATE) LIMITED,Karachi,Private Companies,SANDHU AND CO,3-Jan-18
104562,90 MORE TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,Iqbal Associates,10-Jan-17
106965,92 MARKETS (PRIVATE) LIMITED,Islamabad,Private Companies,Nasir Javaid Maqsood Imran,28-Oct-17
85998,925 HR SOLUTIONS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO.,19-Dec-13
101304,92S TRAVELS & TOURS (PVT.) LIMITED,Karachi,Private Companies,Saud Ansari and Co,25-Oct-19
79100,99 CONSULTING (PVT.) LIMITED,Lahore,Private Companies,A. SHAHBAZ AND CO CHARTERED ACCOUNTANTS,28-Oct-19
109124,99 INDUSTRIES (PRIVATE) LIMITED,Lahore,Private Companies,FAISAL SHARIF,28-Oct-19
97285,99 SOLUTIONS (PVT.) LIMITED,Islamabad,Private Companies,Shehzad Malik and Co,16-Jan-16
95136,99 STARS INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,Azim and Co Chartered Accountants,31-Oct-16
91479,9S INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,KHURRUM AZIZ AND CO,31-Oct-15
100634,9TO5PLUS (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,Jamal A. Nasir,19-Jul-16
78278,@M (PVT.) LIMITED,Karachi,Private Companies,KPMG TASEER HADI AND COMPANY,31-Oct-14
42191,A K & S (PRIVATE) LIMITED,Islamabad,Private Companies,AGHA MUHAMMAD ALI,22-Mar-01
46389,A & A (PVT.) LIMITED,Lahore,Private Companies,MEHMOOD IDRESS QAMAR AND CO,31-Oct-07
93518,A & A HEALTH CARE (PVT.) LIMITED,Peshawar,Private Companies,ZUBAIR AND CO,15-Sep-19
47713,A & A INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,"ASAD FOUAD, CA",31-Oct-09
45173,A & A METAL INDUSTRIES (PVT.) LIMITED,Karachi,Single Member Companies,GHALIB AND CO,31-Oct-16
58855,A & A SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,"G. M. CHHOTANI AND CO.,",31-Oct-14
6404,A & B BOTTLING COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,SALMAN AND CO. CA,29-Sep-07
1243,A & B FOOD INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,"RAHIM JAN AND CO., CA",25-Oct-19
87629,A & B IT SOLUTIONS (PVT.) LIMITED,Lahore,Private Companies,Qadeer and Company Chartered Accountants,14-Apr-14
104721,A & B LUBE SERVICES (PVT.) LIMITED,Faisalabad,Private Companies,TAIYAB SHAHID AND CO,28-Oct-19
1123,A & B OIL INDUSTRIES LIMITED,Karachi,Public Unlisted Companies,M. SIKANDAR AND CO. CA,31-Oct-06
73373,A & D SONS (PVT.) LIMITED,Islamabad,Private Companies,ARSHAD AND CO,20-Aug-10
74887,A & E MEDICAL (PVT.) LIMITED,Lahore,Private Companies,INAM UL HAQ AND CO,31-Oct-15
121026,A & E RESTAURANT SPA (PRIVATE) LIMITED,Islamabad,Private Companies,Faisal Latif and Company,5-Jul-18
96336,A & G (PVT.) LIMITED,Peshawar,Private Companies,Shezad ul Hassan,31-Oct-17
69943,A & H ENG (PVT.) LIMITED,Islamabad,Private Companies,MUDDASAR SHAH LEGL FORUM,1-Aug-09
95659,A & H TRAVEL AND TOURS (PVT.) LIMITED,Karachi,Private Companies,SALLAHUDDIN AND CO.,28-Oct-19
64139,A & I MANAGEMENT (PRIVATE) LIMITED,Karachi,Private Companies,SANDHU AND CO. CA,29-Oct-08
31288,A & J APPARELS (PRIVATE) LIMITED,Karachi,Private Companies,SANDHU AND CO,28-Oct-19
83340,A & J ENGINEERING (PVT.) LIMITED,Islamabad,Private Companies,GHULAM ABBAS NAQVI,28-Oct-19
121635,A & K ENGINEERING SERVICES (PRIVATE) LIMITED,Islamabad,Private Companies,Agha Mujeeb,31-Oct-19
75273,A & K ENTERPRISES (PVT.) LIMITED,Lahore,Private Companies,RAFIQUE CHAUDHARY AND COMPANY,30-Oct-17
44318,A & M (PVT.) LIMITED,Lahore,Private Companies,PHINEHAS AND CO. CA (LHR),31-Oct-03
53056,A & M CORPORATION (PRIVATE) LIMITED,Karachi,Private Companies,MUSHTAQ AND CO. CA,31-Oct-14
43823,A & M MINERAL CONCENTRATES (PVT.) LIMITED,Karachi,Private Companies,AMJAD HABIB AND COMPANY,31-Oct-07
96164,"A & M TOURS, TRAVELS AND EVENTS (PVT.) LIMITED",Peshawar,Private Companies,Anwar Javed and Co Chartered Accountants,25-Oct-19
64812,A & N WORLDWIDE (PVT.) LIMITED,Faisalabad,Private Companies,TALAT MEHBOOB,31-Oct-17
75895,A & N OIL & GAS SERVICES (PVT.) LIMITED,Karachi,Private Companies,SAUD ANSARI AND CO,27-Oct-17
91592,A & O INTERNATIONAL (PVT.) LIMITED,Karachi,Private Companies,"MAHMOOD ZUBERI AND CO., CHARTERED ACCOUNTANTS",31-Oct-15
121555,A & S CITY (PRIVATE) LIMITED,Lahore,Private Companies,AKHTER MAHMOOD MIAN,28-Oct-19
78354,A & S CORPORATION (PVT.) LIMITED,Karachi,Private Companies,SAJID AND CO. CHARTERED ACCOUNTANTS,30-Oct-19
92856,A & S FOODS (PVT.) LIMITED,Lahore,Private Companies,RAJA TAHIR JAVED,19-Apr-15
75242,A & S INTERNATIONAL (PVT.) LIMITED,Quetta,Private Companies,MOHAMMAD FAHAD,28-Mar-11
84584,A & S OIL INDUSTRIES (PVT.) LIMITED,Karachi,Private Companies,"A.G. Habib and Co. Chartered Accountants,",28-Oct-19
104531,A & S PAINT INDUSTRIES (PVT.) LIMITED,Karachi,Private Companies,RIZWANI IMTIAZ AND CO,9-Jan-17
122052,A & SONS TRADEWAY ASSOCIATES (SMC-PRIVATE) LIMITED,Islamabad,Single Member Companies,WAQAS AND COMPANY CHARTERED ACCOUNTANTS,6-Aug-18
77382,A & U ASSOCIATES (PVT.) LIMITED,Lahore,Private Companies,RAJA TAHIR JAVED,29-Oct-11
47071,A & U COMMUNICATIONS (PRIVATE) LIMITED,Quetta,Private Companies,AZEEM HUSSAIN AND CO.,31-Oct-09
81974,A & U MERCANTILE (PVT.) LIMITED,Lahore,Private Companies,Talib Zafar Associates Chartered Accountants,28-Oct-19
77027,A & W ASSOCIATES (PVT.) LIMITED,Karachi,Private Companies,NOOR MUHAMMAD MEMON,21-Sep-11
36445,A & W INDUSTRIES (PRIVATE) LIMITED,Islamabad,Private Companies,SHAHZAD QAZI AND CO,28-Oct-19
100890,A & Y FOOD INDUSTRIES (PVT.) LIMITED,Karachi,Private Companies,ZAKARIA LOYA CO,28-Oct-19
46863,A & Z AGRO INDUSTRIES (PVT.) LIMITED,Karachi,Private Companies,HAROON ZAKARIA AND CO. CA,24-Oct-18
45472,A & Z BUILDERS (PVT) LIMITED,Karachi,Private Companies,"MUHAMMAD SALEEM AND CO., C.A.,",10-Jun-03
85858,A & Z CARS (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,Zeeshan Siddique And Co.,28-Oct-19
34121,A & Z ENTERPRISES (PVT.) LIMITED,Multan,Private Companies,WAQAS AND COMPANY,28-Oct-19
53228,A & Z EXPRESS WORLD WIDE (PVT.) LIMITED,Lahore,Private Companies,RIAZ AND CO.,31-Oct-08
89498,A & Z FEEDS & ALLIED PRODUCTS (PVT.) LIMITED,Multan,Private Companies,Waqas and Company Chartered Accountants,28-Oct-19
57224,A & Z IMPEX (PVT.) LIMITED,Lahore,Private Companies,"YAMEEN RIAZ AND COMPANY, C/A",6-Jul-06
130416,A & Z LAHTI FLOAT GLASS (PRIVATE) LIMITED,Karachi,Private Companies,Parker Randall A.J.S.,6-Mar-19
69043,A & Z OILS (PVT.) LIMITED,Multan,Private Companies,RAO AND COMPANY,28-Oct-19
69774,A & Z TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,ZAFAR MAJEED AND CO.,31-Oct-12
28768,A . KARIM & SONS ENGINEERING ( PRIVATE ) LIMITED,Lahore,Private Companies,RAO AND CO. CA,28-Oct-19
72349,A . M . ENTERPRISES (PVT.) LIMITED,Karachi,Private Companies,MAQSOOD RAZA,6-May-10
52638,A 2 Z CONSULTANTS (PVT.) LIMITED,Lahore,Private Companies,Altaf And Co. CAS,28-Oct-18
94629,A 2 ZEE ESTATE & BUILDERS (PVT.) LIMITED,Lahore,Private Companies,S. MUBEEN and Co. Chartered Accountants,31-Oct-16
107612,A 2 ZEE MEDIA TECHNIQUES (PRIVATE) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-19
63536,A A & Z CONSULTANTS (PVT.) LIMITED,Lahore,Private Companies,LAW INN,5-Dec-07
113690,A A BALOCH BROTHERS BUILDERS & DEVELOPERS (PRIVATE) LIMITED,Karachi,Private Companies,"SANDHU AND CO.,",29-Oct-19
47842,A A EXCHANGE COMPANY (PVT.) LIMITED,Islamabad,Private Companies,HORWATH HUSSAIN CHAUDHURY AND COMPANY,24-Sep-19
77577,A A FLOUR MILLS (PVT.) LIMITED,Multan,Private Companies,RAO AND COMPANY,31-Jul-14
75400,A A PAPER (PVT.) LIMITED,Peshawar,Private Companies,Riaz and Co. (Chartered Accountants),15-Oct-19
72486,A A SHIPPING (PVT.) LIMITED,Karachi,Private Companies,MUHAMMAD FAROOQUE DANDIA,30-Oct-10
134638,A AND I ASSOCIATES (PRIVATE) LIMITED,Multan,Private Companies,ZAFAR AND COMAPNY,28-Oct-19
121953,A B CONSTRUCTIONS ASSOCIATES (PRIVATE) LIMITED,Islamabad,Private Companies,Ubaid Ur Rehman and Co,15-Aug-18
46786,A B M SECURITIES (PVT.) LIMITED,Lahore,Private Companies,AMIN MUDASSAR AND CO. CA (LHR),28-Oct-19
43477,A B TELECOMMUNICATION PAKISTAN (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO. CA (LHR),31-Oct-05
125868,A BANGASH CONSTRUCTION (PRIVATE) LIMITED,Islamabad,Private Companies,M.ASIF JAMIL AND CO,1-Dec-18
81241,A BETTER LIFE,Islamabad,Associations under section 42,JASB and Associates,31-Oct-15
110367,A F FLOUR MILLS (PRIVATE) LIMITED,Lahore,Private Companies,INAAM UL HAQ,28-Oct-19
68311,A H M ENGINEERING CONSULTANTS (PVT.) LIMITED,Karachi,Private Companies,SHAH AND CO,29-Dec-08
94737,A H PETRO GAS (PVT.) LIMITED,Lahore,Private Companies,A. CHUGHTAI AND CO,28-Oct-19
46016,A HAMSON (PRIVATE) LIMITED,Islamabad,Private Companies,Azeemullah and Co,31-Oct-18
131397,A I C CORPORATE SERVICES PROVIDER (PRIVATE) LIMITED,Lahore,Private Companies,MUHAMMAD WASSEM ASLAM,19-Mar-19
116608,A J & SONS TRADING (SMC-PRIVATE) LIMITED,Islamabad,Single Member Companies,FAISAL LATIF AND COMPANY,29-Oct-19
80355,A J SOFTWARE (PVT.) LIMITED,Lahore,Private Companies,"Salariya and Co., CAs",28-Oct-19
112122,A J VENTURES (SMC-PRIVATE) LIMITED,Karachi,Single Member Companies,SALAHUDDIN AND CO,11-Apr-18
89278,A K CONSTRUCTION (PVT.) LIMITED,Islamabad,Private Companies,MUHAMMAD TAYYUB,31-Oct-15
122828,A K REALTY (PRIVATE) LIMITED,Karachi,Private Companies,MAQSOOD AND CO,28-Oct-19
109895,A KHAWAJA TRAVEL & TOURS (PRIVATE) LIMITED,Lahore,Private Companies,M.Amin and Co,26-Oct-19
44447,A L TEXTILES (PVT.) LIMITED,Lahore,Private Companies,NAVEED MUKHTAR AND CO.,28-Oct-19
102742,A LIST (PVT.) LIMITED,Karachi,Private Companies,Waqas Yamin and Co.,10-Oct-19
53296,A M HAFIZ TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,S. HAIDER AND CO.,31-Oct-19
76403,A M LOGISTIC (PVT.) LIMITED,Karachi,Private Companies,Sajid and company,1-Jul-11
89110,A M SPORT (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,31-Oct-15
106472,A M WORLD (PRIVATE) LIMITED,Lahore,Private Companies,Iqbal Associates,28-Oct-19
80755,A ONE ELASTO PLASTIC (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD SHARIQ UR REHMAN,17-Aug-12
87594,A ONE HOLIDAYS (PVT.) LIMITED,Karachi,Private Companies,Salahuddin and Co.,25-Oct-19
117492,A ONE LOGISTICS (PRIVATE) LIMITED,Karachi,Private Companies,"M/S. A .G HABIB AND CO., CHARTERED ACCOUNTANTS",28-Oct-19
75300,A ONE SOLUTIONZ (PVT.) LIMITED,Lahore,Private Companies,ANWAR JAVED AND CO.,29-Oct-18
71955,A PLUS A INTERNATIONAL (PVT.) LIMITED,Karachi,Private Companies,AG Habib and Co,28-Oct-18
78776,A PURI TERMINAL (PVT.) LIMITED,Karachi,Private Companies,MAZARS M.F AND CO,28-Oct-19
98787,A Q INVESTMENTS (PVT.) LIMITED,Islamabad,Private Companies,BAKER TILLY MEHMOOD IDREES QAMAR,19-Apr-16
74206,A R CHAUDRY INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,PKF F.R.A.N.T.S.,28-Oct-19
84767,A R SOAP & CHEMICAL (PVT.) LIMITED,Peshawar,Private Companies,A.SALAM JAN AND CO,28-Oct-19
69616,A S CONSTRUCTORS (PVT.) LIMITED,Karachi,Private Companies,S SHAKEEL UR REHMAN AND CO,27-Oct-17
123478,A S COPYING SYSTEM (PRIVATE) LIMITED,Lahore,Private Companies,YASIR AND COMPANY,31-Oct-19
103670,A S MULTI SERVICES (PVT.) LIMITED,Karachi,Private Companies,S M REHAN AND CO,28-Oct-17
118950,A SQUARE VENTURES (PRIVATE) LIMITED,Karachi,Private Companies,Salahuddin and Co,10-May-18
68476,A TEL (SMC-PVT.) LIMITED,Lahore,Single Member Companies,M Amin and Co,31-Oct-19
50355,A TO Z INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ,31-Oct-08
60464,A U ENGINEERING (PRIVATE) LIMITED,Karachi,Private Companies,SHAKIR BAIG AND CO. CA,15-Oct-08
109727,A W FOODS (PRIVATE) LIMITED,Lahore,Private Companies,Muhammad Rashid and Co,26-Sep-17
75981,A Z LOGISTIC COMPANY (PVT.) LIMITED,Karachi,Private Companies,SS Associates,21-May-11
80105,A ZEE INTERNET SERVICE PROVIDERS (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,AZEEMULLAH AND CO,28-Oct-19
91963,A&A ARMAAN (PVT.) LIMITED,Islamabad,Private Companies,WA ASSOCIATES,31-Oct-15
89080,A&A DEVELOPMENT MANAGEMENT (PVT.) LIMITED,Islamabad,Private Companies,Waseem Associates,29-Oct-19
95234,A&A FERROUS ENGINEERING (PRIVATE) LIMITED,Lahore,Private Companies,AZIM AND CO,30-Oct-19
124894,A&A INTEGRATED OFFICE SOLUTIONS (PRIVATE) LIMITED,Karachi,Private Companies,M/S PAKISTAN BUSINESS CONSULTANTS,12-Oct-18
92304,A&A SURGICAL INSTRUMENTS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO.,20-Mar-15
118793,A&D PLANNERS (PRIVATE) LIMITED,Lahore,Private Companies,A. CHUGHTAI AND CO.,29-Oct-19
92549,A&D TRAVEL & TOURS (PVT.) LIMITED,Islamabad,Private Companies,M HANIF AND CO,27-Mar-15
87808,A&E ENGINEERING CONSULTING SUPPLY (PVT.) LIMITED,Lahore,Private Companies,PARKER RANDALL-A.J.S,31-Oct-14
121191,A&I REALTOR (PRIVATE) LIMITED,Karachi,Private Companies,NAMDAR AND CO. Chartered Accountants,20-Sep-18
93373,A&K IMPEX TRADERS (PVT.) LIMITED,Islamabad,Private Companies,Ayyaz Baig,31-Oct-16
50290,A&N ASSOCIATES (PVT.) LIMITED,Islamabad,Private Companies,KHAWAJA AZIZ AND CO,31-Oct-12
126360,A&P HEALTH TECH TRADING (PRIVATE) LIMITED,Multan,Private Companies,MUHAMMAD ASIF RAZA,22-Nov-18
96187,A&S IT CONSULTANTS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,20-Nov-15
96430,A&T CONTRACTOR (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,Tariq Hanif and Co.,28-Oct-19
102558,A&T TRADING CORPORATION (PVT.) LIMITED,Peshawar,Private Companies,Sajid Ali,1-Oct-16
68745,A' RAF (PVT.) LIMITED,Lahore,Private Companies,KARAMAT CHAUDHRY AND CO.,28-Oct-19
86921,A-1 CONSTRUCTION (PVT.) LIMITED,Lahore,Private Companies,MAQBOOL HAROON SHAHID SAFDAR AND CO.,31-Oct-15
52719,A-1 FOAM INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,AYYUB MUNIR AND CO. CA,31-Oct-10
83298,A-1 INTERNATIONAL TRADING & TOURISM (PVT.) LIMITED,Lahore,Private Companies,ZA ASSOCIATES,12-Apr-13
46434,A-1 PREMIUM TRADERS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO.,31-Oct-14
48516,A-1 TEAM PAKISTAN LIMITED,Lahore,Public Unlisted Companies,SALARIYA AND CO. CA (LHR),2-Oct-04
103263,A-CON ENGINEERING (PVT.) LIMITED,Karachi,Private Companies,A.G. HABIB AND CO,8-Nov-16
113788,A-CUBE (PRIVATE) LIMITED,Islamabad,Private Companies,ASIF ASSOCIATES,28-Dec-17
82128,A-HOO INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,SAEED AHMED SHAH,31-Oct-13
95677,A-J TOURS (PVT.) LIMITED,Peshawar,Private Companies,SHAHID AHAMD AND CO. CHARTERED ACCOUNTANTS,28-Oct-18
111526,A-KAYS EXECUTORS (SMC-PRIVATE) LIMITED,Karachi,Single Member Companies,SHAHID HABIB AND CO,31-Oct-19
52290,A-MART (PVT.) LIMITED,Lahore,Private Companies,M. HUSSAIN CHOUDHARY AND CO. CA (LHR),31-Oct-09
116242,A-ONE AUTO PARTS (PRIVATE) LIMITED,Lahore,Private Companies,HAIDER AND CO,31-Oct-19
83762,A-ONE CORPORATION (PVT.) LIMITED,Karachi,Private Companies,Syed Farrukh Mateen Zaidi,17-May-13
77376,A-ONE ENTERPRISES (PVT.) LIMITED,Karachi,Private Companies,EY FORD RHODES,24-Oct-19
78270,A-ONE HAJJ & UMRAH (PVT.) LIMITED,Lahore,Private Companies,MALIK HAROON SHAHID SAFDAR,31-Oct-19
20544,A-ONE INDUSTRIES (PVT.) LIMITED,Peshawar,Private Companies,AKHTAR NAQVI AND CO. CA,21-May-95
75263,A-ONE SERVICE CONTRACTORS (PVT.) LIMITED,Faisalabad,Private Companies,"TALAT MEHBOOB, TALAT MEHBOOB AND CO C.A",28-Oct-19
79915,A-ONE SURGICO (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD SALMAN YOUSAF,28-Oct-19
105371,A-ONE TAMEERAT AND TRADING (PRIVATE) LIMITED,Karachi,Private Companies,"SAJID AND CO., CHARTERED ACCOUNTANTS",13-Feb-17
57910,A-ONE TECHNIQUES (PRIVATE) LIMITED,Karachi,Private Companies,NUDRAT KHAN AND COMPANY,29-Oct-18
59272,A-ONE UNANI LABORATORIES (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD RIAZ,28-Oct-19
57858,"A-SIR, GUARDS SECURITY & MANAGEMENT SERVICES (PVT.) LIMITED",Islamabad,Private Companies,JUNAID AND CO,31-Oct-14
56253,A. A LEGHARI & COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,A. J. KAZI AND CO. CA,29-Sep-07
66074,A. A. AGENCY (PVT.) LIMITED,Lahore,Private Companies,SAIF AND CO.,8-Jun-08
38909,A. A. ASSAC & COMPANY (PVT) LTD,Lahore,Private Companies,Z. A. NASIR AND COMPANY,28-Oct-19
94827,A. A. AVENUE (PVT.) LIMITED,Faisalabad,Private Companies,TALAT MEHBOOB PROPRIETOR TALAT MEHBOOB AND CO,29-Oct-18
48369,A. A. CASUAL WEAR PAK (PRIVATE) LIMITED,Karachi,Private Companies,RAUF AYUB AND CO. CA,31-Oct-05
46600,A. A. COTTON MILLS LIMITED,Karachi,Public Unlisted Companies,HYDER BHIMJI AND COMPANY,26-Oct-19
58038,A. A. FLOWMATIC ENGINEERING (PVT.) LIMITED,Islamabad,Private Companies,"AVAIS HYDER LIAQUAT NAUMAN, Chartered Accountnatns",31-Oct-16
54163,A. A. G & COMPANY (PVT.) LIMITED,Lahore,Private Companies,SALARIYA AND CO. CA (LHR),31-Oct-11
51104,A. A. INTERNATIONAL AND DEVELOPERS (PVT.) LIMITED,Lahore,Private Companies,KARAMAT CH. AND CO. CA (LHR),28-Oct-19
75075,A. A. J. PACKAGES (PVT.) LIMITED,Faisalabad,Private Companies,Muhammad Akhtar Rana,31-Oct-14
35146,A. A. JOYLAND (PVT.) LIMITED,Karachi,Private Companies,"DELOITTE YOUSUF ADIL, CHARTERED ACCOUNTANTS",28-Oct-19
54707,A. A. KARWAN-E-HIRA TRAVELS & TOURS (PVT.) LIMITED,Lahore,Private Companies,SHAFIQ AND CO. CA (LAHORE),31-Oct-09
91812,A. A. M & CO (PVT.) LIMITED,Karachi,Private Companies,"SALMAN AND CO,. CHARTERED ACCOUNTANTS",17-Feb-15
59570,A. A. NOBALHART (PRIVATE) LIMITED,Quetta,Private Companies,RAO AND COMPANY,31-Oct-13
69933,A. A. QUALITY BUILDERS (PVT.) LIMITED,Karachi,Private Companies,A.G. HABIB AND CO.,28-Oct-19
46215,A. A. SPINNING MILLS LIMITED,Lahore,Public Unlisted Companies,RSM AVAIS HYDER LIAQUAT NAUMAN (CHARTERED ACCOUNTANTS),28-Oct-19
78960,A. A. TRACKER (PVT.) LIMITED,Karachi,Private Companies,A.S.AWAN CO. CHARTERED ACCOUNTANTS,30-Oct-18
12811,A. AMEEN BUILDERS & DEVELOPERS (PRIVATE) LIMITED,Karachi,Private Companies,"MUHAMMAD FAROOQ AND CO.,",20-Mar-85
36324,A. AZIZ CHAUDHURY CONSULTANTS (PVT.) LIMITED,Lahore,Private Companies,ZAHEER BABAR AND CO.,28-Oct-19
103464,A. B. A ASSOCIATES (PVT.) LIMITED,Karachi,Private Companies,SANDHU AND CO,28-Oct-19
15176,A. B. C. (PRIVATE) LIMITED,Karachi,Private Companies,NASIM AKHTAR AND CO. CA,30-Sep-94
37630,A. B. EXPORTS (PVT) LIMITED,Faisalabad,Private Companies,Nadeem Anwar And Co.,28-Oct-19
21194,A. B. M. GRAVURE (PRIVATE) LIMITED,Karachi,Private Companies,HAROON ZAKARIA AND CO. CA,31-Oct-05
50099,A. B. P. INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO. CA (LHR),31-Oct-08
10871,A. B. S. ENGINEERING CORPORATION (PRIVATE) LIMITED,Karachi,Private Companies,RAHMAN SARFARAZ RAHIM IQBAL RAFIQ C/A,23-Oct-19
5179,A. C. E. LABORATORIES (PRIVATE) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO.,31-Oct-17
6178,A. C. T. INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,RAO AND CO. CA,28-Oct-19
63950,A. D. M. HAJJ UMRAH SERVICES (PRIVATE) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND CO,28-Oct-17
4279,A. D. SURGICO (PVT.) LIMITED,Lahore,Private Companies,"MANZOOR HUSSAIN MIR AND CO., CA (LHR)",1-Jul-06
100819,A. E. FABRICS (PVT.) LIMITED,Faisalabad,Private Companies,NADEEM ANWAR AD CO.,28-Oct-19
26433,A. E. S. TEXTILE INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,AMIR ALI AND CO.,30-Dec-01
5220,A. E. SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,NUR-UL-HASSAN,
63452,A. F. CONTAINER SYSTEMS (PRIVATE) LIMITED,Karachi,Private Companies,JALIS AHMED AND CO. CA,28-Oct-19
66487,A. F. N. ELECTRIC CO. (PRIVATE) LIMITED,Multan,Private Companies,WAQAS AND COMPANY,28-Oct-19
